epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,369.272,0.63883,0.47208,1.01896,0.98535,0.93636,0.93728,0.7202,0.84975,0.42166,1.18366,0.00116728,0.00116728,0.00116728
187,371.233,0.61079,0.48879,1.02647,0.98188,0.93636,0.93852,0.73704,0.79288,0.40967,1.1669,0.00116586,0.00116586,0.00116586
188,373.195,0.65657,0.50323,1.04039,0.96951,0.90606,0.93559,0.76745,0.72756,0.39594,1.12502,0.00116445,0.00116445,0.00116445
189,375.146,0.62039,0.46681,1.00932,0.97369,0.90508,0.93215,0.76233,0.77153,0.40464,1.13107,0.00116303,0.00116303,0.00116303
190,377.108,0.62037,0.46233,0.99019,0.96511,0.92605,0.93775,0.76933,0.74606,0.41002,1.10177,0.00116162,0.00116162,0.00116162
191,379.073,0.59859,0.47424,1.02622,0.95027,0.93636,0.93815,0.7735,0.73621,0.41591,1.0846,0.00116021,0.00116021,0.00116021
192,381.231,0.61833,0.47775,1.01862,0.95031,0.93636,0.93657,0.75713,0.77726,0.44849,1.08988,0.00115879,0.00115879,0.00115879
193,383.182,0.61914,0.46841,1.02138,0.95388,0.93636,0.93615,0.77649,0.74534,0.44064,1.06921,0.00115738,0.00115738,0.00115738
194,385.136,0.61697,0.50007,1.03371,0.95346,0.93321,0.94253,0.79548,0.69925,0.41074,1.04009,0.00115596,0.00115596,0.00115596
195,387.108,0.61781,0.48085,1.00741,0.95214,0.93636,0.94312,0.78242,0.73721,0.44757,1.05162,0.00115455,0.00115455,0.00115455
196,389.07,0.58189,0.43111,0.9795,0.94969,0.93636,0.95863,0.80329,0.71588,0.42251,1.06278,0.00115313,0.00115313,0.00115313
197,391.034,0.61327,0.48799,1.01604,0.96156,0.93636,0.95345,0.77378,0.70337,0.461,1.05048,0.00115172,0.00115172,0.00115172
198,392.987,0.64928,0.47529,1.0495,0.97864,0.93636,0.93766,0.76382,0.73377,0.45193,1.05192,0.0011503,0.0011503,0.0011503
199,394.946,0.626,0.45405,1.00225,0.98081,0.93636,0.94939,0.7715,0.76246,0.44596,1.09034,0.00114889,0.00114889,0.00114889
200,396.911,0.61426,0.44861,1.02651,0.96819,0.93636,0.93621,0.75512,0.85072,0.47026,1.19604,0.00114747,0.00114747,0.00114747
201,398.866,0.61305,0.46428,1.01754,0.97341,0.93636,0.93525,0.74403,0.84366,0.46121,1.20675,0.00114606,0.00114606,0.00114606
202,400.823,0.59957,0.47747,0.99488,0.97347,0.93636,0.93545,0.74415,0.82698,0.44376,1.1948,0.00114464,0.00114464,0.00114464
203,402.78,0.57826,0.43695,0.99319,0.95895,0.93045,0.93628,0.76611,0.79801,0.44233,1.17363,0.00114323,0.00114323,0.00114323
204,404.742,0.57815,0.45055,1.00052,0.9493,0.91016,0.937,0.75022,0.7528,0.50276,1.15905,0.00114181,0.00114181,0.00114181
205,406.697,0.61845,0.47133,1.0348,0.94438,0.92616,0.93723,0.75749,0.78954,0.49252,1.17309,0.0011404,0.0011404,0.0011404
206,408.842,0.60018,0.45301,1.00317,0.95107,0.92967,0.93756,0.74502,0.81472,0.4749,1.20735,0.00113898,0.00113898,0.00113898
207,410.801,0.62132,0.46264,1.02583,0.95134,0.93636,0.94202,0.7486,0.8217,0.48387,1.18583,0.00113757,0.00113757,0.00113757
208,412.771,0.61588,0.48636,1.02697,0.97671,0.91583,0.93961,0.75324,0.80339,0.46381,1.18482,0.00113616,0.00113616,0.00113616
209,414.724,0.63269,0.46392,1.04988,0.89817,0.93034,0.93206,0.73996,0.8019,0.51033,1.17908,0.00113474,0.00113474,0.00113474
210,416.681,0.62238,0.48893,1.02024,0.94547,0.93636,0.93678,0.75468,0.79325,0.46037,1.16061,0.00113333,0.00113333,0.00113333
211,418.637,0.58199,0.45865,1.00571,0.9438,0.93636,0.9365,0.75308,0.80005,0.45493,1.15773,0.00113191,0.00113191,0.00113191
212,420.598,0.58767,0.45396,0.99476,0.95392,0.93636,0.93874,0.73993,0.87497,0.45577,1.18874,0.0011305,0.0011305,0.0011305
213,422.552,0.61163,0.45429,1.01204,0.96172,0.93636,0.94028,0.73821,0.86561,0.46806,1.20986,0.00112908,0.00112908,0.00112908
214,424.509,0.60154,0.46084,1.02262,0.96876,0.93636,0.9419,0.74111,0.87702,0.46956,1.20906,0.00112767,0.00112767,0.00112767
215,426.465,0.58422,0.43637,0.9797,0.97614,0.93636,0.94271,0.74597,0.83856,0.46261,1.19478,0.00112625,0.00112625,0.00112625
216,428.432,0.62187,0.46846,1.01909,0.98015,0.92456,0.9393,0.73592,0.78371,0.47482,1.15846,0.00112484,0.00112484,0.00112484
217,430.385,0.57537,0.47771,1.01414,0.97235,0.93321,0.93727,0.74721,0.76898,0.44191,1.15314,0.00112342,0.00112342,0.00112342
218,432.544,0.57473,0.436,1.00151,0.97563,0.93636,0.93887,0.76509,0.76915,0.42298,1.14099,0.00112201,0.00112201,0.00112201
219,434.504,0.57635,0.43494,1.01401,0.9561,0.93636,0.93977,0.76159,0.74558,0.41285,1.10386,0.00112059,0.00112059,0.00112059
220,436.478,0.58957,0.44509,1.00542,0.95611,0.93636,0.93902,0.78602,0.68876,0.40888,1.06383,0.00111918,0.00111918,0.00111918
221,438.428,0.57346,0.44659,1.00257,0.95628,0.93636,0.93836,0.785,0.69368,0.41301,1.07003,0.00111776,0.00111776,0.00111776
222,440.384,0.61362,0.45514,1.02687,0.96114,0.93636,0.93684,0.77662,0.71712,0.40299,1.09905,0.00111635,0.00111635,0.00111635
223,442.339,0.58624,0.43083,0.99217,0.95571,0.93636,0.93784,0.75458,0.73775,0.40675,1.12199,0.00111493,0.00111493,0.00111493
224,444.298,0.59058,0.50051,1.00826,0.94692,0.93636,0.94058,0.74783,0.79169,0.44943,1.16153,0.00111352,0.00111352,0.00111352
225,446.249,0.61065,0.46148,1.00164,0.91881,0.93636,0.93628,0.73687,0.80814,0.44193,1.17666,0.0011121,0.0011121,0.0011121
226,448.211,0.57315,0.43964,0.98418,0.9291,0.93636,0.93811,0.73535,0.79695,0.43058,1.17662,0.00111069,0.00111069,0.00111069
227,450.166,0.58524,0.43997,0.99448,0.94881,0.93636,0.93747,0.74176,0.76708,0.43477,1.15576,0.00110928,0.00110928,0.00110928
228,452.318,0.58754,0.42031,0.98687,0.954,0.93636,0.93672,0.73907,0.75391,0.43272,1.12763,0.00110786,0.00110786,0.00110786
229,454.276,0.62365,0.46664,1.0376,0.95538,0.93636,0.93588,0.77939,0.71654,0.4623,1.09633,0.00110645,0.00110645,0.00110645
230,456.23,0.56816,0.40279,0.99092,0.95612,0.93636,0.93583,0.77097,0.69073,0.43483,1.07326,0.00110503,0.00110503,0.00110503
231,458.178,0.62011,0.47937,1.03663,0.95299,0.90606,0.93449,0.75315,0.75486,0.41721,1.11043,0.00110362,0.00110362,0.00110362
232,460.14,0.63163,0.4733,1.04199,0.95079,0.90606,0.93166,0.75087,0.73514,0.4363,1.12797,0.0011022,0.0011022,0.0011022
233,462.094,0.56113,0.44083,1.00881,0.95111,0.87576,0.92832,0.75504,0.70294,0.46978,1.10654,0.00110079,0.00110079,0.00110079
234,464.047,0.5712,0.45521,1.00009,0.95624,0.87576,0.92685,0.76002,0.74597,0.45853,1.12673,0.00109937,0.00109937,0.00109937
235,466.002,0.62082,0.466,1.05297,0.96582,0.87576,0.92556,0.75388,0.77121,0.4301,1.1512,0.00109796,0.00109796,0.00109796
236,467.97,0.606,0.44137,1.00929,0.92,0.90031,0.92885,0.72865,0.88659,0.5317,1.21212,0.00109654,0.00109654,0.00109654
237,469.926,0.60567,0.45397,1.01899,0.78352,0.7697,0.84653,0.56134,1.0893,1.10646,1.36379,0.00109513,0.00109513,0.00109513
238,471.892,0.54717,0.40734,0.97228,0.94302,0.88288,0.92907,0.6837,0.95815,0.59351,1.27377,0.00109371,0.00109371,0.00109371
239,473.845,0.57726,0.41107,0.98575,0.9717,0.93227,0.93671,0.72477,0.81188,0.46089,1.21433,0.0010923,0.0010923,0.0010923
240,475.811,0.57176,0.42321,0.985,0.9812,0.93636,0.93845,0.75266,0.75278,0.42838,1.14151,0.00109088,0.00109088,0.00109088
241,477.77,0.6014,0.46451,1.01835,0.97656,0.93636,0.93905,0.75218,0.75616,0.42785,1.12986,0.00108947,0.00108947,0.00108947
242,479.908,0.54657,0.4025,0.99311,0.97269,0.93636,0.93883,0.75942,0.77501,0.43553,1.14238,0.00108805,0.00108805,0.00108805
243,481.864,0.55099,0.41557,0.9946,0.97058,0.93636,0.93961,0.75798,0.76369,0.42291,1.1561,0.00108664,0.00108664,0.00108664
244,483.83,0.5782,0.43169,0.9749,0.97535,0.93636,0.93886,0.76618,0.80525,0.42637,1.21446,0.00108523,0.00108523,0.00108523
245,485.783,0.6121,0.46023,1.01162,0.97518,0.93636,0.93834,0.75324,0.76779,0.43115,1.21362,0.00108381,0.00108381,0.00108381
246,487.738,0.55029,0.41586,0.98744,0.97557,0.93636,0.93788,0.7556,0.77292,0.42231,1.22177,0.0010824,0.0010824,0.0010824
247,489.706,0.53449,0.40465,0.9899,0.97153,0.93636,0.93891,0.74847,0.78528,0.41368,1.20842,0.00108098,0.00108098,0.00108098
248,491.672,0.53913,0.42656,0.9953,0.9876,0.93636,0.93932,0.75076,0.80296,0.43677,1.19895,0.00107957,0.00107957,0.00107957
249,493.632,0.54425,0.42563,0.98375,0.98758,0.93636,0.94028,0.75679,0.74538,0.3816,1.13486,0.00107815,0.00107815,0.00107815
250,495.589,0.52579,0.41244,0.96617,0.97729,0.93636,0.94117,0.76081,0.7252,0.38687,1.12277,0.00107674,0.00107674,0.00107674
251,497.546,0.56247,0.42829,0.99152,0.95523,0.93636,0.93995,0.73731,0.76143,0.40371,1.14682,0.00107532,0.00107532,0.00107532
252,499.51,0.56108,0.39919,1.00524,0.91599,0.93478,0.93781,0.73853,0.73976,0.42956,1.16397,0.00107391,0.00107391,0.00107391
253,501.461,0.55065,0.41173,0.96462,0.90753,0.93262,0.93736,0.73665,0.76638,0.42551,1.20073,0.00107249,0.00107249,0.00107249
254,503.411,0.55547,0.41516,0.98384,0.96614,0.90917,0.93724,0.7334,0.79516,0.41653,1.2339,0.00107108,0.00107108,0.00107108
255,505.368,0.55168,0.40754,0.97599,0.96697,0.93166,0.93759,0.74693,0.7783,0.41708,1.2066,0.00106966,0.00106966,0.00106966
256,507.521,0.5332,0.41978,0.97138,0.96646,0.93636,0.93747,0.75359,0.76355,0.3911,1.17207,0.00106825,0.00106825,0.00106825
257,509.473,0.4986,0.3922,0.9551,0.95723,0.93563,0.9374,0.74966,0.7748,0.40291,1.17954,0.00106683,0.00106683,0.00106683
258,511.435,0.54163,0.41901,0.97433,0.9441,0.92829,0.9397,0.75486,0.76838,0.41003,1.17058,0.00106542,0.00106542,0.00106542
259,513.391,0.53783,0.40097,0.98712,0.95108,0.93636,0.94025,0.775,0.75009,0.40056,1.15491,0.001064,0.001064,0.001064
260,515.354,0.55127,0.42982,0.99328,0.96209,0.93636,0.94102,0.75635,0.7533,0.4093,1.11949,0.00106259,0.00106259,0.00106259
261,517.313,0.52356,0.39569,0.98481,0.95879,0.93636,0.94085,0.75041,0.77275,0.44996,1.15853,0.00106118,0.00106118,0.00106118
262,519.265,0.56053,0.43246,0.99152,0.95832,0.93636,0.9408,0.74133,0.81986,0.476,1.19999,0.00105976,0.00105976,0.00105976
263,521.218,0.57669,0.4262,0.99187,0.95409,0.93636,0.9395,0.73018,0.84649,0.4627,1.22144,0.00105835,0.00105835,0.00105835
264,523.182,0.52407,0.39373,0.97117,0.95509,0.93636,0.94142,0.75074,0.85184,0.43732,1.26388,0.00105693,0.00105693,0.00105693
265,525.137,0.53912,0.41833,0.99984,0.96992,0.93636,0.94237,0.74975,0.81892,0.39941,1.25635,0.00105552,0.00105552,0.00105552
266,527.095,0.54996,0.40321,0.97994,0.98323,0.93636,0.94126,0.74805,0.82564,0.42476,1.26202,0.0010541,0.0010541,0.0010541
267,529.266,0.54388,0.40786,0.96149,0.98116,0.93636,0.93916,0.72244,0.87799,0.42796,1.28594,0.00105269,0.00105269,0.00105269
268,531.234,0.59388,0.43538,1.00145,0.95772,0.93636,0.94027,0.71478,0.99881,0.45963,1.35942,0.00105127,0.00105127,0.00105127
269,533.188,0.5814,0.4168,0.99849,0.96202,0.93636,0.93979,0.72466,0.89129,0.42806,1.28707,0.00104986,0.00104986,0.00104986
270,535.15,0.57709,0.4205,0.98632,0.97204,0.93636,0.94026,0.7248,0.81508,0.42127,1.24786,0.00104844,0.00104844,0.00104844
271,537.118,0.57643,0.42301,0.99712,0.9563,0.93636,0.94181,0.73888,0.79845,0.42402,1.21681,0.00104703,0.00104703,0.00104703
272,539.091,0.58048,0.40591,0.99163,0.97182,0.93636,0.9415,0.73678,0.7481,0.43844,1.15936,0.00104561,0.00104561,0.00104561
273,541.044,0.53178,0.39103,0.94463,0.98379,0.93636,0.94171,0.74417,0.7554,0.41684,1.16815,0.0010442,0.0010442,0.0010442
274,543.01,0.54597,0.42402,0.98242,0.98412,0.93636,0.94165,0.75743,0.75717,0.42925,1.15665,0.00104278,0.00104278,0.00104278
275,544.968,0.54119,0.41854,0.99677,0.98382,0.93636,0.94098,0.76765,0.74329,0.44114,1.14586,0.00104137,0.00104137,0.00104137
276,546.945,0.56646,0.4053,0.98583,0.98022,0.93071,0.94085,0.78187,0.75483,0.40138,1.15517,0.00103995,0.00103995,0.00103995
277,549.087,0.53727,0.40249,0.98386,0.9743,0.93327,0.93957,0.76593,0.77601,0.42264,1.1718,0.00103854,0.00103854,0.00103854
278,551.039,0.55474,0.42209,0.97883,0.96968,0.93539,0.93913,0.75745,0.75251,0.45495,1.15492,0.00103713,0.00103713,0.00103713
279,553.003,0.5584,0.43108,0.98037,0.96689,0.93344,0.93939,0.75472,0.76453,0.41705,1.15583,0.00103571,0.00103571,0.00103571
280,554.963,0.51995,0.38062,0.95549,0.95636,0.93636,0.9422,0.75829,0.75501,0.42866,1.14146,0.0010343,0.0010343,0.0010343
281,556.925,0.5715,0.42687,0.99868,0.92707,0.93636,0.94326,0.75432,0.75062,0.4249,1.15633,0.00103288,0.00103288,0.00103288
282,558.889,0.49163,0.3724,0.93779,0.93056,0.93636,0.94488,0.74398,0.77467,0.41717,1.17497,0.00103147,0.00103147,0.00103147
283,560.844,0.49787,0.38321,0.95067,0.93138,0.93636,0.94419,0.76325,0.77671,0.44907,1.17455,0.00103005,0.00103005,0.00103005
284,562.812,0.56834,0.4217,0.98842,0.96332,0.93636,0.94496,0.7701,0.75365,0.40633,1.18656,0.00102864,0.00102864,0.00102864
285,564.766,0.52222,0.39121,0.97596,0.96453,0.93636,0.94521,0.75292,0.7818,0.42734,1.20336,0.00102722,0.00102722,0.00102722
286,566.72,0.53532,0.39314,0.96593,0.96005,0.93636,0.94237,0.75263,0.78297,0.40514,1.20511,0.00102581,0.00102581,0.00102581
287,568.693,0.51918,0.40162,0.98249,0.95901,0.93636,0.94111,0.75165,0.7954,0.40655,1.19568,0.00102439,0.00102439,0.00102439
288,570.669,0.53271,0.39962,0.97033,0.96382,0.93636,0.94394,0.76538,0.82211,0.41597,1.1946,0.00102298,0.00102298,0.00102298
289,572.623,0.54455,0.41916,0.98722,0.96547,0.93636,0.9445,0.7669,0.80065,0.43433,1.17724,0.00102156,0.00102156,0.00102156
290,574.762,0.56675,0.45036,1.01122,0.96977,0.93636,0.94346,0.75255,0.79773,0.45444,1.17861,0.00102015,0.00102015,0.00102015
291,576.717,0.57187,0.41398,0.99313,0.93596,0.93636,0.94227,0.75544,0.82358,0.47293,1.19696,0.00101873,0.00101873,0.00101873
292,578.689,0.53159,0.40925,0.97772,0.95052,0.93636,0.93861,0.7275,0.79821,0.46343,1.18345,0.00101732,0.00101732,0.00101732
293,580.651,0.50474,0.3795,0.94649,0.95608,0.93636,0.9394,0.75082,0.79253,0.44529,1.17256,0.0010159,0.0010159,0.0010159
294,582.606,0.54082,0.40263,0.98578,0.95779,0.93636,0.94074,0.74897,0.79336,0.43943,1.18666,0.00101449,0.00101449,0.00101449
295,584.563,0.53485,0.40698,0.97621,0.96273,0.93636,0.94261,0.73636,0.79595,0.47352,1.19599,0.00101308,0.00101308,0.00101308
296,586.535,0.51543,0.38924,0.9573,0.95983,0.93636,0.94285,0.74701,0.77687,0.44666,1.20426,0.00101166,0.00101166,0.00101166
