epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2131.47,0.59366,0.46658,0.99663,0.94179,0.93632,0.94865,0.80127,0.67303,0.39761,1.07692,0.00116869,0.00116869,0.00116869
186,2142.77,0.58482,0.45223,0.98734,0.94926,0.90899,0.94427,0.81331,0.60496,0.36287,1.05657,0.00116728,0.00116728,0.00116728
187,2154.06,0.56165,0.44553,0.96815,0.96279,0.93553,0.94519,0.78385,0.67163,0.36815,1.09389,0.00116586,0.00116586,0.00116586
188,2165.36,0.56877,0.46893,0.97516,0.94639,0.94303,0.94284,0.78565,0.69554,0.38068,1.08757,0.00116445,0.00116445,0.00116445
189,2176.65,0.57885,0.45277,0.98016,0.93506,0.94303,0.94416,0.76819,0.71312,0.3799,1.11438,0.00116303,0.00116303,0.00116303
190,2187.93,0.59636,0.46974,0.99823,0.98419,0.93923,0.94579,0.7811,0.75497,0.37965,1.10301,0.00116162,0.00116162,0.00116162
191,2199.25,0.57499,0.45116,0.98471,0.98523,0.93596,0.94531,0.79142,0.66424,0.34005,1.06945,0.00116021,0.00116021,0.00116021
192,2210.55,0.59308,0.48288,1.0119,0.95828,0.90763,0.94253,0.79012,0.66603,0.36018,1.05914,0.00115879,0.00115879,0.00115879
193,2221.85,0.58817,0.49019,1.00131,0.96247,0.93924,0.94567,0.8016,0.704,0.37689,1.09905,0.00115738,0.00115738,0.00115738
194,2233.14,0.56794,0.44318,0.99095,0.95766,0.941,0.95015,0.79379,0.6901,0.38462,1.06706,0.00115596,0.00115596,0.00115596
195,2244.42,0.56145,0.43643,0.97683,0.96703,0.93925,0.95372,0.78951,0.69742,0.3841,1.06857,0.00115455,0.00115455,0.00115455
