epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2684.22,0.57645,0.4456,0.98572,0.92518,0.94589,0.96219,0.80551,0.82078,0.37579,1.04242,0.00116869,0.00116869,0.00116869
186,2698.7,0.57128,0.45807,0.98568,0.924,0.89074,0.94261,0.81343,0.78351,0.35527,1.04582,0.00116728,0.00116728,0.00116728
187,2713.16,0.57763,0.45236,0.99313,0.95994,0.91017,0.95607,0.80614,0.94757,0.38788,1.06516,0.00116586,0.00116586,0.00116586
188,2727.63,0.5904,0.46198,0.99828,0.9575,0.90491,0.96407,0.78275,0.86651,0.37218,1.06732,0.00116445,0.00116445,0.00116445
189,2742.04,0.57785,0.47932,0.99196,0.95636,0.87446,0.95429,0.79617,0.86587,0.37555,1.06215,0.00116303,0.00116303,0.00116303
190,2756.52,0.58398,0.47032,0.98738,0.90696,0.93398,0.96667,0.79678,0.85825,0.38045,1.08367,0.00116162,0.00116162,0.00116162
191,2770.97,0.55753,0.44876,0.98454,0.91339,0.94353,0.96601,0.80574,0.88174,0.35007,1.06854,0.00116021,0.00116021,0.00116021
192,2785.43,0.57522,0.46312,0.99266,0.96159,0.90799,0.96397,0.8296,0.76505,0.3375,1.04145,0.00115879,0.00115879,0.00115879
193,2799.85,0.58083,0.45648,0.99426,0.90046,0.94589,0.94165,0.79195,0.76693,0.36789,1.05429,0.00115738,0.00115738,0.00115738
194,2814.27,0.56788,0.45717,0.99232,0.94317,0.91704,0.94628,0.78941,0.77062,0.36579,1.04935,0.00115596,0.00115596,0.00115596
195,2828.69,0.5837,0.45377,1.00362,0.95137,0.91017,0.94413,0.80888,0.73886,0.34819,1.055,0.00115455,0.00115455,0.00115455
196,2843.16,0.58462,0.45906,0.98771,0.93484,0.94434,0.94981,0.78272,0.86589,0.38757,1.10114,0.00115313,0.00115313,0.00115313
197,2857.58,0.56352,0.45792,0.98248,0.9548,0.89827,0.95032,0.79036,0.8081,0.35257,1.07473,0.00115172,0.00115172,0.00115172
198,2872.02,0.57317,0.43698,0.98385,0.94858,0.90675,0.94962,0.78787,0.78253,0.37056,1.07267,0.0011503,0.0011503,0.0011503
199,2886.44,0.57451,0.43774,0.9849,0.94371,0.91017,0.95278,0.79821,0.75312,0.36642,1.07067,0.00114889,0.00114889,0.00114889
200,2900.9,0.56461,0.43607,0.98732,0.93823,0.94589,0.95156,0.80187,0.82645,0.37085,1.06885,0.00114747,0.00114747,0.00114747
201,2915.32,0.57157,0.44733,0.99276,0.96442,0.9153,0.94934,0.79415,0.89701,0.40138,1.08025,0.00114606,0.00114606,0.00114606
202,2929.8,0.57663,0.4561,0.98363,0.92878,0.91017,0.94648,0.79017,0.86121,0.36777,1.08577,0.00114464,0.00114464,0.00114464
203,2944.24,0.57917,0.45646,0.98708,0.9629,0.86134,0.93732,0.77512,0.85057,0.36414,1.08952,0.00114323,0.00114323,0.00114323
204,2958.72,0.56043,0.43192,0.98515,0.94941,0.91692,0.95075,0.78859,0.93195,0.40344,1.09719,0.00114181,0.00114181,0.00114181
205,2973.13,0.55937,0.44969,0.98652,0.9577,0.91193,0.94909,0.78473,0.94235,0.40037,1.09985,0.0011404,0.0011404,0.0011404
206,2987.58,0.5542,0.43234,0.97195,0.94038,0.93398,0.95351,0.80917,0.90279,0.37646,1.0711,0.00113898,0.00113898,0.00113898
207,3002,0.54602,0.43093,0.97659,0.94179,0.92208,0.95246,0.81666,0.96981,0.389,1.08119,0.00113757,0.00113757,0.00113757
208,3016.45,0.57748,0.46233,0.99037,0.96455,0.93055,0.94984,0.78215,0.88786,0.37933,1.08172,0.00113616,0.00113616,0.00113616
209,3030.83,0.55192,0.44548,0.96375,0.94868,0.92144,0.95092,0.80815,0.92558,0.3788,1.07267,0.00113474,0.00113474,0.00113474
